filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
L_close_(5).wav,0.33605754375457764,0.016576863825321198,1748.8109591603618,1803.4003314920915,3279.1351318359375,0.10031273251488096,-513.860595703125,67.43439483642578,8.50931167602539,7.368387222290039,-0.5439785718917847,6.876550674438477,-5.320308685302734,-8.266636848449707,-15.777788162231445,2.143455982208252,-4.3818840980529785,-4.148051738739014,-6.8169732093811035,-6.322971343994141,-3.210069179534912,-2.0637333393096924,-4.320473670959473,-11.144352912902832,-6.951600551605225,-6.20492696762085,1
L_close_(6).wav,0.30734339356422424,0.011779186315834522,1442.633936699963,1595.6435800586362,2823.129595588235,0.07058823529411765,-534.9933471679688,111.38251495361328,16.575132369995117,3.3651440143585205,-14.130425453186035,-2.5724215507507324,-4.794076919555664,-13.405962944030762,-20.27020835876465,1.3395594358444214,-7.669548988342285,-5.587879657745361,-3.737879514694214,-3.2523837089538574,1.1697510480880737,-1.8933900594711304,-3.683293581008911,-4.167483806610107,-7.072491645812988,-3.422959327697754,1
L_close_(7).wav,0.25553110241889954,0.030733926221728325,1754.9964465807043,1602.7014350818158,2951.233154296875,0.1031201171875,-462.9185485839844,78.6468734741211,11.16466999053955,2.888841152191162,-14.610036849975586,-3.5847342014312744,-16.88572883605957,-12.422890663146973,-22.207420349121094,3.686887741088867,-0.3948252499103546,-10.407588958740234,-0.04332900047302246,1.3430637121200562,-2.3064987659454346,-7.752199649810791,-0.8183234333992004,-5.234516143798828,-0.9489463567733765,-4.678066730499268,1
L_close_(8).wav,0.2774728536605835,0.027385013177990913,1431.8700024458342,1585.2580504787945,2500.8071001838234,0.07960899203431372,-454.3232116699219,86.37860107421875,10.586068153381348,-13.18388843536377,-12.152568817138672,-0.3284003734588623,-16.38705825805664,-16.309673309326172,-18.737451553344727,11.259599685668945,7.353668212890625,-7.041760444641113,-3.4107182025909424,0.7414066195487976,1.9728206396102905,-7.448540210723877,-3.2230920791625977,-4.787764072418213,-3.554856777191162,-5.413473606109619,1
L_close_(9).wav,0.30269455909729004,0.012500232085585594,1613.8695156093386,1482.5167607317433,2677.391918285473,0.10466814470720721,-520.7963256835938,96.1402816772461,13.686688423156738,3.214815139770508,-5.468031883239746,-1.8358509540557861,-23.998586654663086,-20.164220809936523,-14.979300498962402,8.45682430267334,-0.8430212736129761,-11.470980644226074,-4.326628684997559,1.7226651906967163,-4.2315497398376465,-7.108259201049805,-4.253383636474609,-6.654501438140869,-4.134399890899658,-8.851550102233887,1
L_open_(1).wav,0.3588314652442932,0.010787584818899632,1327.528266938415,1667.9974271838676,2775.4628148572197,0.05992389547413793,-543.4744262695312,82.94584655761719,20.606714248657227,17.72907257080078,6.887004375457764,2.747375726699829,-4.610400199890137,-8.214007377624512,-9.271049499511719,0.46468105912208557,-7.06804084777832,-3.6701817512512207,-0.22569110989570618,-6.866575717926025,-6.8100905418396,-8.051918983459473,-6.079281330108643,-8.862626075744629,-7.090380668640137,-6.543870449066162,0
L_open_(10).wav,0.36587509512901306,0.018067725002765656,1563.9097494917107,1706.1171532926392,3064.1748046875,0.09702845982142858,-500.07958984375,83.37847137451172,17.172317504882812,12.273767471313477,-6.680617809295654,-1.348217487335205,-6.585536003112793,-13.131980895996094,-10.34358024597168,2.177475929260254,-10.185379028320312,-2.253633975982666,0.44842544198036194,-7.243630886077881,-3.0886433124542236,-4.286415100097656,-3.552278757095337,-5.111906051635742,-4.867032527923584,-8.895980834960938,0
L_open_(11).wav,0.41083675622940063,0.03784883767366409,1552.805303816653,1713.4907410784035,3194.8394775390625,0.0775485568576389,-446.28778076171875,91.11697387695312,1.0386322736740112,4.252498626708984,-17.19432258605957,1.0623160600662231,-14.178004264831543,-18.667221069335938,-16.012670516967773,-0.8834629058837891,-8.379169464111328,-3.201341152191162,-5.587270259857178,-8.288213729858398,-3.177711009979248,-6.858847141265869,-3.4951400756835938,-1.9362483024597168,2.2238340377807617,-3.490866184234619,0
L_open_(12).wav,0.309806764125824,0.013692157343029976,1446.599323270077,1622.042126344724,2836.6537951548166,0.08205364822247706,-530.2592163085938,110.90850830078125,3.9178457260131836,14.682391166687012,-9.263997077941895,2.777837038040161,-3.126704454421997,-7.214133262634277,-11.384439468383789,2.1450889110565186,-9.91443920135498,-5.918155193328857,-0.8480252623558044,0.13094569742679596,-3.7617239952087402,-5.276733875274658,-5.257585048675537,-10.960771560668945,-4.738225936889648,-4.48952054977417,0
L_open_(13).wav,0.33606988191604614,0.05148704722523689,1673.4392030845481,1710.5336513171096,2865.9445057744565,0.09463456748188406,-401.2340087890625,73.98016357421875,-9.295134544372559,0.6938003301620483,-6.383853435516357,3.1785213947296143,-13.545878410339355,-11.917208671569824,-19.73487663269043,5.872721195220947,-5.9974284172058105,-2.300598382949829,-1.833486795425415,-3.7051024436950684,-5.825966835021973,-8.399226188659668,-2.7012674808502197,-10.780637741088867,-4.174123764038086,-1.2346749305725098,0
L_open_(14).wav,0.3758953809738159,0.009586101397871971,1944.3356697241636,1792.2648635284686,3670.078125,0.12513020833333333,-557.954345703125,81.66587829589844,-2.653210401535034,-0.08849091082811356,-3.297368049621582,4.910916805267334,-15.476017951965332,-10.544737815856934,-9.088046073913574,-0.18605151772499084,2.9048755168914795,-0.5537644624710083,-9.853273391723633,-4.917872428894043,-1.8692208528518677,-8.876016616821289,-4.557267189025879,-3.2624495029449463,-3.9588286876678467,-3.374129295349121,0
L_open_(15).wav,0.3727344870567322,0.010387027636170387,1697.1265012686406,1911.9752633721491,3531.625960177223,0.09502313601090603,-536.93359375,42.21208572387695,5.37202262878418,8.534211158752441,1.1947976350784302,1.632836103439331,-3.1505367755889893,-7.733953952789307,-5.003015995025635,0.581339418888092,-2.037473201751709,-0.4879545271396637,-0.5446571707725525,-3.1022794246673584,-2.4272122383117676,-3.7245912551879883,-4.81474494934082,-5.3148512840271,-3.7680060863494873,-4.2961249351501465,0
L_open_(2).wav,0.4164902865886688,0.014480098150670528,1615.8004251751784,1805.6788646549344,3047.917236328125,0.09009765625,-536.6985473632812,81.2262954711914,8.261543273925781,10.984867095947266,-2.0122745037078857,6.697566032409668,-7.0102667808532715,-12.303718566894531,-15.030739784240723,2.320746660232544,-9.524693489074707,-1.9128690958023071,1.0548765659332275,-5.324434757232666,-6.153680324554443,-6.162118911743164,-3.2150156497955322,-8.330265045166016,-2.7710766792297363,-2.8411014080047607,0
L_open_(3).wav,0.37608641386032104,0.009519551880657673,1396.1328510709552,1587.8157721417315,2715.64453125,0.08008510044642857,-553.3416137695312,87.0490493774414,18.928186416625977,3.888808250427246,0.5334885120391846,-0.4301851689815521,-10.461233139038086,-15.250289916992188,-10.721397399902344,-1.0488712787628174,-3.4886069297790527,-2.298933506011963,-3.6272172927856445,-5.059055328369141,-3.449169158935547,-6.417443752288818,-3.593404769897461,-1.3150699138641357,-5.198187351226807,-6.228707313537598,0
L_open_(4).wav,0.3576127588748932,0.02841201238334179,1535.2908638257281,1659.7207163830087,3127.892331042922,0.09490304969879518,-449.3586120605469,96.70822143554688,-1.221774935722351,5.397686958312988,-12.980541229248047,-0.1549506038427353,-7.249666690826416,-15.631382942199707,-16.40203285217285,3.508256673812866,-8.410529136657715,0.17119555175304413,1.2800028324127197,-7.5748209953308105,-5.268646717071533,-5.693025588989258,-2.7323098182678223,-3.816329002380371,3.265289306640625,-3.7143940925598145,0
L_open_(5).wav,0.34665146470069885,0.025855761021375656,1295.0220656506078,1478.6636373723943,2478.211388221154,0.06342827094780219,-450.5359802246094,95.74773406982422,10.534565925598145,11.705217361450195,2.46349835395813,3.6710503101348877,-9.67646312713623,-12.936271667480469,-7.335121154785156,5.593616962432861,-1.1097596883773804,-4.823692798614502,-2.1863608360290527,-3.5015323162078857,-1.450986623764038,-3.2766788005828857,-0.8560999631881714,-4.851820945739746,-5.42213773727417,-9.22720718383789,0
L_open_(6).wav,0.3339228928089142,0.01100771501660347,1513.3162623398925,1609.2725338188357,2909.5413002732626,0.08494779988789238,-505.9651794433594,67.22742462158203,8.868375778198242,6.652080059051514,-2.504551649093628,0.006355354096740484,-5.714502334594727,-12.563434600830078,-9.367976188659668,2.066497325897217,-0.8996703028678894,-5.033881187438965,-3.862020492553711,-4.745517730712891,-2.7769274711608887,-2.5442306995391846,-3.2706949710845947,-5.050769329071045,-7.292369842529297,-6.218235015869141,0
L_open_(7).wav,0.3250530958175659,0.03167301416397095,1306.8079946416283,1561.7433105738924,2602.0782470703125,0.06482611762152778,-437.7111511230469,104.620361328125,9.047872543334961,5.859259605407715,-15.12791919708252,0.663098156452179,-6.623549938201904,-8.437013626098633,-9.558566093444824,2.458127498626709,-7.864758014678955,6.466451168060303,-6.951305866241455,-11.552802085876465,-3.335381031036377,-6.690610885620117,1.103332281112671,4.977743148803711,-0.6920908689498901,-3.37520694732666,0
L_open_(8).wav,0.35579678416252136,0.013512988574802876,1498.4542874860379,1659.1737191220209,2968.4932521132173,0.07834112448770492,-499.01263427734375,80.92321014404297,11.57696533203125,12.360072135925293,2.0449020862579346,2.6644723415374756,-9.138009071350098,-16.518701553344727,-8.632290840148926,5.020177841186523,-7.097501754760742,-5.115848064422607,-3.288132905960083,-7.491273403167725,-3.9666244983673096,-2.766530990600586,-3.997349739074707,-3.9341084957122803,-6.429396152496338,-10.448249816894531,0
L_open_(9).wav,0.3965882658958435,0.015320977196097374,1555.6061711627403,1679.9301656885389,3137.1023155120483,0.07902508471385543,-499.501708984375,114.43348693847656,-0.9968203902244568,11.790932655334473,-8.594953536987305,8.287792205810547,-12.127082824707031,-17.790119171142578,-13.006768226623535,4.146668434143066,-12.199104309082031,-6.090215682983398,-1.173042893409729,-12.64904499053955,-6.201958179473877,-4.972414493560791,-9.839547157287598,-7.871192932128906,-5.662322998046875,-9.5650053024292,0
a_close_(1).wav,0.396979957818985,0.011293920688331127,1375.3956843129752,1755.5373719398815,2944.4244840251868,0.07756384095149253,-564.5126953125,107.65518951416016,8.614992141723633,19.808443069458008,7.150478363037109,17.34756088256836,5.876869201660156,0.4107903838157654,-11.363487243652344,-3.2000558376312256,-2.062840461730957,4.6340012550354,3.5203561782836914,6.777760982513428,3.788116455078125,-5.22445011138916,3.283867120742798,-2.676501512527466,-2.6096901893615723,-6.55589485168457,1
a_close_(2).wav,0.40545743703842163,0.00953741930425167,1379.1211476114916,1757.046967703103,2879.6425122893256,0.07664918363764045,-596.777099609375,110.69918823242188,16.220989227294922,29.477319717407227,1.905470609664917,15.533370018005371,4.942854881286621,2.5893359184265137,-9.881197929382324,-1.162720799446106,0.5519194006919861,6.168213367462158,-2.1912877559661865,-4.505795478820801,3.2048912048339844,-2.964991807937622,5.152458667755127,-0.3602222800254822,-3.5325498580932617,-5.5763092041015625,1
a_close_(3).wav,0.42200902104377747,0.011632491834461689,1119.3760064167757,1623.819216678453,2313.906912076271,0.04661844544491525,-576.2276000976562,116.77967834472656,12.934497833251953,24.65802574157715,4.9718427658081055,17.19469451904297,6.554320335388184,5.426630973815918,-7.944406509399414,-9.91085147857666,0.4517604112625122,7.947334289550781,2.5461840629577637,-1.7081210613250732,-1.9931139945983887,0.8387005925178528,6.571207046508789,-3.118687152862549,-2.01908016204834,-7.327988147735596,1
a_close_(4).wav,0.40706485509872437,0.009828376583755016,1166.3631532535405,1528.0119208109063,2343.564130675118,0.06588111733490566,-585.2944946289062,126.12994384765625,24.237478256225586,32.909942626953125,7.70356559753418,8.22049617767334,-6.493469715118408,0.010959967039525509,-2.5094974040985107,1.7281091213226318,2.828744888305664,2.6618802547454834,-3.0862224102020264,-4.9454450607299805,4.069138526916504,-0.7433270215988159,-0.4042856693267822,1.9978963136672974,4.884243965148926,-6.7201337814331055,1
a_close_(5).wav,0.45075738430023193,0.007406609132885933,1194.6551428724838,1681.3786085803285,2575.949597714552,0.05959217583955224,-620.2005615234375,117.40918731689453,20.87021827697754,20.508193969726562,3.6310064792633057,12.772157669067383,4.968006610870361,2.2560312747955322,-4.2823805809021,-3.224200487136841,-0.28999173641204834,4.48030948638916,4.203309535980225,0.3355855345726013,4.308993339538574,3.1689634323120117,3.8013243675231934,-4.585912227630615,-3.0679123401641846,-4.226862907409668,1
e_close_(1).wav,0.4238240122795105,0.007899071089923382,1680.7781281536927,1945.6051476582636,3593.72031471946,0.06539084694602272,-573.5292358398438,98.244140625,2.928666114807129,28.847440719604492,-12.410628318786621,-2.080808162689209,24.64238929748535,15.420537948608398,-12.594837188720703,5.701871871948242,-0.5745726227760315,-4.911789417266846,5.825385570526123,-3.2790603637695312,1.6909266710281372,-1.2427760362625122,-8.518683433532715,5.991436958312988,-6.024195671081543,-10.570547103881836,1
e_close_(2).wav,0.3373534679412842,0.006107733119279146,1659.284898914096,2125.7039209443024,3823.523888221154,0.06084735576923077,-610.0429077148438,101.01898193359375,14.631338119506836,26.229507446289062,-5.585973262786865,5.805856704711914,22.926095962524414,4.402181625366211,-14.273655891418457,4.738559246063232,-5.200075626373291,0.33913663029670715,-2.0246355533599854,-10.825318336486816,3.229388475418091,-2.0168516635894775,-6.392677307128906,1.2307106256484985,-5.3789286613464355,1.283439040184021,1
e_close_(3).wav,0.40145134925842285,0.006531459279358387,1530.525532322614,1936.4883614327014,3379.351596174569,0.0598004220545977,-580.2623901367188,111.2725601196289,3.4224042892456055,29.343969345092773,-8.798296928405762,12.104601860046387,30.12859535217285,11.508927345275879,-24.237960815429688,13.001078605651855,1.072704553604126,-0.7067279815673828,0.2771407961845398,-8.009148597717285,6.268805027008057,-1.998092770576477,-5.788944721221924,1.6408461332321167,-5.698860168457031,-4.217589378356934,1
e_close_(4).wav,0.37038785219192505,0.007383294869214296,1460.1362213054906,1893.0917766926932,3256.313241246235,0.053010871611445784,-584.8939208984375,115.47351837158203,-3.3578414916992188,25.69065284729004,-2.2219226360321045,-2.840261697769165,21.875965118408203,13.469099998474121,-9.039629936218262,7.495372295379639,-1.068267583847046,-5.967686653137207,3.4377830028533936,0.46953150629997253,0.8502234220504761,1.9448574781417847,-9.086256980895996,2.162747383117676,-1.7971665859222412,-11.032106399536133,1
o_close_(1).wav,0.32022207975387573,0.14842742681503296,1775.4803912113812,1823.741526704783,3724.98779296875,0.06924293154761904,-238.8606719970703,110.77529907226562,-9.590522766113281,17.398548126220703,-16.29178810119629,16.83181381225586,-10.474773406982422,-21.295894622802734,-23.630756378173828,11.805665969848633,-3.929799795150757,5.087074279785156,-1.0766286849975586,13.998542785644531,-3.298259973526001,-10.764222145080566,6.150775909423828,-11.4715576171875,-4.176577091217041,-5.883701324462891,1
o_close_(2).wav,0.33833351731300354,0.13870835304260254,1735.4208238872054,1885.9669905941514,3931.9160793138585,0.06721297554347826,-267.6939697265625,104.14134979248047,-18.649011611938477,24.701858520507812,-16.479909896850586,14.181447982788086,-8.239214897155762,-24.83683967590332,-24.57352066040039,11.986030578613281,-4.415586948394775,4.738381862640381,-2.3155481815338135,16.351621627807617,-4.6337809562683105,-11.708730697631836,8.606624603271484,-14.33558177947998,-1.5576677322387695,2.3073782920837402,1
o_close_(3).wav,0.3280332684516907,0.10729702562093735,1720.329066305733,1780.1451197731992,3468.9465034298782,0.07078887195121951,-291.6283874511719,96.68426513671875,-3.305358409881592,17.392539978027344,-15.23913288116455,19.173534393310547,-5.6518778800964355,-22.78376579284668,-24.747541427612305,8.518441200256348,4.706686019897461,1.9794975519180298,-8.747940063476562,11.995243072509766,1.9495067596435547,-11.323567390441895,1.9286860227584839,-7.6255927085876465,-4.536304473876953,-8.412120819091797,1
o_close_(4).wav,0.3186546266078949,0.1535366028547287,1559.936129892396,1686.2494338140195,3246.728515625,0.058919270833333336,-248.4352264404297,116.32318878173828,-25.36128807067871,23.765932083129883,-9.412994384765625,12.81570816040039,-17.703285217285156,-25.3336181640625,-25.108577728271484,8.910266876220703,-5.974514961242676,-0.8843398094177246,3.154791831970215,8.09084415435791,-7.530340194702148,-4.068843841552734,9.039538383483887,-9.264188766479492,14.814507484436035,3.4469797611236572,1
o_close_(5).wav,0.3460145890712738,0.12479367852210999,1633.1636840630888,1727.1282922898306,3349.9886861661585,0.06776391006097561,-279.6245422363281,102.9363784790039,-12.761272430419922,22.47279930114746,-8.329561233520508,14.412616729736328,-11.125152587890625,-24.372997283935547,-26.382583618164062,6.955390930175781,-5.494722843170166,-2.8830020427703857,4.961267948150635,8.044795036315918,-9.129883766174316,-3.9681503772735596,7.6902055740356445,-8.811534881591797,8.507217407226562,5.434792518615723,1
a_open_(1).wav,0.4724312126636505,0.011664735153317451,1396.440105622739,1711.174845318284,2841.718207465278,0.08992814429012345,-585.4625244140625,101.57600402832031,15.595903396606445,14.595277786254883,9.676868438720703,16.04872703552246,3.3949837684631348,-2.9058725833892822,-14.178643226623535,-2.0232694149017334,3.2310400009155273,4.741848468780518,1.6261616945266724,1.4202873706817627,5.7596282958984375,0.6172459721565247,2.946568012237549,-1.0379102230072021,-0.43801823258399963,-4.450876235961914,0
a_open_(2).wav,0.4070493280887604,0.04213763028383255,1085.9252502498255,1486.092808333682,2028.5336353739754,0.055576011782786885,-441.6846008300781,100.64884948730469,3.8347485065460205,15.360081672668457,-0.6151052713394165,9.7141695022583,3.8104164600372314,-6.072235107421875,-17.923402786254883,-9.366214752197266,0.8073254823684692,4.9115190505981445,0.5340067744255066,1.0161396265029907,9.85408878326416,-1.4451525211334229,-3.275454521179199,-1.091314435005188,-3.345468759536743,-5.6514153480529785,0
a_open_(3).wav,0.37357866764068604,0.017066389322280884,1178.6913027037863,1522.6618065779319,2300.800323486328,0.0636138916015625,-534.3161010742188,101.64212799072266,12.269767761230469,11.262321472167969,12.15172290802002,16.717239379882812,3.362508773803711,-7.3965163230896,-16.85395050048828,-0.36258330941200256,7.831704616546631,4.143373012542725,-0.5458280444145203,3.5347023010253906,6.288829803466797,-0.8460607528686523,1.9670993089675903,-0.2701297700405121,1.0449784994125366,-2.63739275932312,0
a_open_(4).wav,0.4224168658256531,0.01161316316574812,1223.7808485212001,1484.713954008046,2360.113314924569,0.07152057516163793,-580.8739624023438,122.1170883178711,15.39171314239502,19.690872192382812,12.746838569641113,20.346664428710938,4.727234363555908,-1.6250107288360596,-16.55303192138672,-0.6229075789451599,3.568413257598877,2.0275325775146484,1.4906786680221558,6.03632926940918,8.372940063476562,-2.3747963905334473,2.119189500808716,-3.5626420974731445,-1.8472204208374023,-3.751944065093994,0
a_open_(5).wav,0.4478851854801178,0.015437612310051918,1306.24508704226,1721.943742450611,2670.258853310033,0.07081363075657894,-536.5363159179688,77.45304107666016,9.865511894226074,14.247537612915039,8.075650215148926,9.878381729125977,1.8386298418045044,-0.6858006119728088,-7.101223468780518,-1.789481520652771,3.5661332607269287,3.4759163856506348,2.8474109172821045,2.320697546005249,3.487839460372925,-2.308565378189087,-0.30932721495628357,-0.7272869944572449,-2.7888827323913574,-1.4871461391448975,0
close(1).wav,0.324540376663208,0.06077020242810249,1876.5610095992006,1665.2087899159962,3485.133092543658,0.10933909696691177,-383.2327575683594,74.11536407470703,3.5745928287506104,17.582944869995117,0.7848055362701416,5.936150074005127,-12.246709823608398,-11.293370246887207,0.9883456230163574,-3.316762685775757,-5.215037822723389,3.980928659439087,-4.898304462432861,3.8294668197631836,12.577367782592773,-2.6136531829833984,4.028709888458252,-0.1710924208164215,-3.0951507091522217,-5.611352443695068,0
e_open_(1).wav,0.39021050930023193,0.006870723329484463,1466.8975881580864,2044.996135671978,3314.107737821691,0.04477347579656863,-589.3037109375,107.39066314697266,7.029572010040283,34.11578369140625,5.54730749130249,7.845713138580322,13.02392578125,13.2598876953125,-12.27290153503418,11.26308822631836,-2.368936777114868,-1.7141244411468506,-1.3983759880065918,-4.754749774932861,3.162522077560425,-8.194205284118652,-7.695022106170654,-4.72698974609375,-2.3936924934387207,-5.435474872589111,0
e_open_(2).wav,0.39575761556625366,0.008120909333229065,1378.4644218630806,1818.3776644992656,2996.03759765625,0.05122767857142857,-570.3916625976562,128.5310821533203,8.969388961791992,26.16083335876465,-13.62514591217041,-6.081668376922607,28.565567016601562,11.231047630310059,-21.457597732543945,15.251407623291016,-1.6712661981582642,2.682936429977417,3.0617411136627197,-11.081686973571777,9.247604370117188,-3.925877094268799,-6.761237144470215,-2.7936360836029053,-5.176421165466309,-6.522069931030273,0
e_open_(3).wav,0.32089322805404663,0.0062338863499462605,1432.8288989605628,1896.3733347202456,2846.456661739865,0.05241105363175676,-585.2029418945312,108.92359924316406,12.032044410705566,34.2645149230957,2.31198787689209,0.9518429636955261,20.157743453979492,11.9091796875,-17.71359634399414,14.659582138061523,3.173628091812134,-2.4075095653533936,3.4980626106262207,-7.218681335449219,6.06595516204834,-3.453251361846924,-4.4453301429748535,0.6492735743522644,-8.035896301269531,-8.237771034240723,0
e_open_(4).wav,0.36766383051872253,0.008648880757391453,1315.675372131101,1665.909755070918,2639.35546875,0.05655536954365079,-546.56103515625,137.14022827148438,-4.718423843383789,28.931438446044922,-10.123824119567871,0.8201709985733032,26.258750915527344,9.022902488708496,-22.243005752563477,18.497888565063477,0.424871563911438,-1.0195854902267456,7.220440864562988,-10.587027549743652,7.666450500488281,-6.809538841247559,-5.053036212921143,-0.8073100447654724,-10.28038215637207,-5.644153118133545,0
e_open_(5).wav,0.44545039534568787,0.006799047812819481,1845.9855751797932,2048.5249448808427,3881.193369442655,0.0659985099871134,-578.3583984375,103.86346435546875,-9.7575044631958,29.751317977905273,6.255859851837158,-1.2678714990615845,5.1808061599731445,12.04201889038086,-9.681595802307129,16.5022029876709,-5.368538856506348,2.711132764816284,8.60863208770752,-5.254142761230469,7.999446868896484,-8.403456687927246,-7.307460308074951,0.7836195230484009,-2.0477278232574463,-1.8745383024215698,0
o_open_(1).wav,0.368570476770401,0.14240026473999023,1363.5839725811315,1468.4968639267117,2594.9541199882074,0.06203014445754717,-266.335693359375,131.17665100097656,-12.270692825317383,9.432199478149414,-13.875261306762695,5.716691493988037,1.4861137866973877,-18.186220169067383,-15.430636405944824,11.95598316192627,-1.9028083086013794,-0.7630532383918762,1.7649587392807007,8.127134323120117,-9.6259183883667,-6.9174275398254395,3.552689552307129,-9.339475631713867,0.49878308176994324,-0.3763039708137512,0
o_open_(2).wav,0.32629406452178955,0.15616875886917114,1264.2826913767951,1505.6252234762273,2497.096011513158,0.0527172423245614,-292.3081970214844,127.08270263671875,-7.920934677124023,16.533384323120117,-8.06798267364502,4.785155296325684,-9.792970657348633,-19.425939559936523,-15.121306419372559,11.820576667785645,-1.2935751676559448,4.591157913208008,-5.312840461730957,10.591053009033203,-5.439788341522217,-11.215010643005371,8.457119941711426,-6.402205944061279,0.5767816305160522,0.2899168133735657,0
o_open_(3).wav,0.398870587348938,0.119410440325737,1369.4720785123825,1546.8248827081627,2697.7611644847975,0.054746885557432436,-341.5069274902344,91.92793273925781,-4.0639495849609375,4.152436256408691,-4.564197063446045,6.214741230010986,1.8647700548171997,-18.081533432006836,-12.12261962890625,8.284350395202637,3.0447397232055664,-0.908599853515625,2.0075483322143555,8.03360366821289,2.9273505210876465,7.327671527862549,15.502378463745117,6.274181842803955,-0.4090898036956787,-2.874819040298462,0
o_open_(4).wav,0.2697456181049347,0.18408462405204773,1093.9754024103415,1292.254281377984,1842.7777458639705,0.05317478553921569,-254.93345642089844,142.49111938476562,-2.2256345748901367,10.766663551330566,-8.932673454284668,2.563556671142578,-16.298952102661133,-20.508394241333008,-10.606523513793945,11.46710205078125,1.3659247159957886,11.175212860107422,-10.231708526611328,10.345396995544434,-3.5012848377227783,-17.702041625976562,9.916522026062012,-7.468723297119141,-6.422457218170166,-8.131388664245605,0
o_open_(5).wav,0.40202298760414124,0.10931609570980072,1389.2583916701137,1685.573234083868,2839.6043346774195,0.04582755796370968,-326.8449401855469,90.93855285644531,-8.578906059265137,18.39813804626465,-8.311586380004883,8.525282859802246,-7.307606220245361,-12.389411926269531,-9.5608549118042,14.357670783996582,2.494987726211548,2.5462119579315186,-1.4907082319259644,8.297131538391113,-6.377682685852051,-3.9528307914733887,12.742692947387695,1.3880759477615356,5.636108875274658,-1.3722420930862427,0
r_open_(1).wav,0.34979748725891113,0.04222455248236656,2472.9790822037394,2507.5149170886752,4915.499745244565,0.13910354393115942,-412.11871337890625,71.10244750976562,21.28229331970215,18.596717834472656,-6.191495895385742,-14.25546932220459,-33.99494552612305,-12.7443208694458,-8.811114311218262,-18.52201271057129,-13.461648941040039,2.6797611713409424,-12.570446014404297,-6.962131500244141,5.846575736999512,-6.372048854827881,-11.444099426269531,-0.8867658972740173,-12.909839630126953,-6.041199684143066,0
r_open_(2).wav,0.3472311496734619,0.020386910066008568,2534.8674765670376,2631.6507147688826,5261.468184621711,0.12398488898026316,-482.0427551269531,80.96662139892578,38.02409744262695,18.51604652404785,-17.2833251953125,-5.652822971343994,-15.290789604187012,-11.036849975585938,-14.579195976257324,-13.282037734985352,-3.400913953781128,-5.929137229919434,-7.508713722229004,-1.318392038345337,0.004736183676868677,-1.917941689491272,-8.878096580505371,-7.6139912605285645,-6.922486782073975,1.0564355850219727,0
r_open_(3).wav,0.4409654140472412,0.01007802039384842,3103.0540216617346,2844.4055953479165,6223.972981770833,0.1773003472222222,-519.8762817382812,60.45098876953125,27.850688934326172,24.308744430541992,-1.1874139308929443,1.2238863706588745,-15.08483600616455,-1.2109804153442383,-8.170391082763672,-5.774558067321777,-10.255727767944336,3.0410044193267822,-7.4075469970703125,-4.484675884246826,0.8607854843139648,-5.115653991699219,-7.18219518661499,-1.2596168518066406,-9.588759422302246,-0.37266701459884644,0
r_open_(4).wav,0.405335009098053,0.022124286741018295,2657.937463537701,2739.6380927709592,5644.315402307243,0.12465318341121495,-480.7599182128906,69.67424011230469,31.623886108398438,23.721281051635742,-2.4333536624908447,1.9863108396530151,-13.096969604492188,-13.873974800109863,-8.970050811767578,-8.967509269714355,-6.263604164123535,-2.224416494369507,-10.203085899353027,-3.728890895843506,-2.673266887664795,-3.72337007522583,-8.140091896057129,-1.8225287199020386,-5.814208984375,-2.8079938888549805,0
r_open_(5).wav,0.35859382152557373,0.06881070137023926,2351.4032711146187,2491.5435866029707,5017.101745605469,0.098675537109375,-389.793701171875,77.0431900024414,25.24209213256836,6.348584175109863,-23.26759910583496,-6.160708427429199,-14.531168937683105,-3.5497970581054688,-6.316605567932129,-7.644061088562012,-11.047717094421387,2.5118484497070312,-7.1537275314331055,4.1469621658325195,5.127568244934082,-8.63265609741211,0.6326969861984253,-5.172149658203125,-2.9917232990264893,-8.86424446105957,0
